"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:33:53.341","-5,49","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.342","-3,77","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.343","0,19","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.344","3,36","0,00001","-2,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.345","6,79","0,00001","1,64","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.346","7,85","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.347","10,23","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.348","14,85","0,00001","13,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.349","17,76","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.350","20,00","0,00001","20,95","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.351","24,23","0,00001","25,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.352","27,80","0,00001","28,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.353","31,10","0,00001","33,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.354","32,55","0,00001","36,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.355","33,61","0,00001","38,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.356","38,49","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.357","41,66","0,00001","46,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.358","44,31","0,00001","50,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.359","44,84","0,00001","54,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.360","47,21","0,00001","59,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.361","56,46","0,00001","69,73","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.362","58,04","0,00001","75,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.363","57,25","0,00001","81,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.364","59,10","0,00001","79,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.365","58,57","0,00001","64,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.366","55,27","0,00001","52,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.367","50,38","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.368","45,76","0,00001","31,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.369","44,17","0,00001","22,26","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.370","41,27","0,00001","14,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.371","38,76","0,00001","8,19","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.372","30,04","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.373","28,06","0,00001","-7,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.374","25,02","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.375","22,12","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.376","17,23","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.377","13,66","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.378","11,42","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.379","9,04","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.380","5,47","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.381","0,72","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.382","-3,91","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.383","-5,62","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.384","-9,19","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.385","-13,28","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.386","-14,87","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.387","-17,11","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.388","-18,96","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.389","-22,93","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.390","-26,36","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.391","-27,68","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.392","-29,93","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.393","-36,93","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.394","-40,23","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.395","-41,55","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.396","-43,53","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.397","-46,83","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.398","-51,19","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.399","-53,97","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.400","-55,95","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.401","-57,93","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.402","-61,36","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.403","-57,27","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.404","-53,17","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.405","-48,95","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.406","-46,57","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.407","-44,32","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.408","-40,36","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.409","-36,53","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.410","-32,44","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.411","-30,32","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.412","-27,81","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.413","-23,06","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.414","-15,66","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.415","-13,94","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.416","-10,91","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.417","-6,55","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.418","-2,45","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.419","0,06","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.420","1,51","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.421","5,08","0,00001","0,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.422","8,11","0,00001","6,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.423","11,68","0,00001","10,48","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.424","12,47","0,00001","15,06","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.425","19,74","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.426","22,51","0,00001","22,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.427","24,63","0,00001","25,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.428","25,02","0,00001","27,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.429","28,59","0,00001","30,77","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.430","32,82","0,00001","34,37","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.431","35,72","0,00001","38,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.432","37,31","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.433","38,10","0,00001","45,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.434","43,38","0,00001","49,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.435","49,59","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.436","49,85","0,00001","64,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.437","51,84","0,00001","69,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.438","58,84","0,00001","74,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.439","61,35","0,00001","80,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.440","61,87","0,00001","85,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.441","55,67","0,00001","67,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.442","53,55","0,00001","55,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.443","52,63","0,00001","43,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.444","49,19","0,00001","33,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.445","45,23","0,00001","24,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.446","37,70","0,00001","6,55","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.447","35,46","0,00001","1,97","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.448","32,82","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.449","28,59","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.450","24,23","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.451","21,72","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.452","18,95","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.453","16,44","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.454","11,81","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.455","7,72","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.456","3,36","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.457","0,19","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.458","-4,30","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.459","-6,94","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.460","-8,66","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.461","-10,38","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.462","-13,55","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.463","-17,77","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.464","-20,15","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.465","-22,27","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.466","-23,72","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.467","-31,25","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.468","-32,96","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.469","-35,34","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.470","-37,19","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.471","-41,42","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.472","-44,98","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.473","-46,44","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.474","-49,08","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.475","-51,59","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.476","-55,95","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.477","-60,84","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.478","-59,51","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.479","-56,48","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.480","-54,76","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.481","-51,85","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.482","-47,49","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.483","-43,27","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.484","-40,23","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.485","-38,51","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.486","-35,34","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.487","-30,72","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.488","-23,72","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.489","-21,47","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.490","-17,64","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.491","-13,68","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.492","-9,59","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.493","-7,60","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.494","-5,23","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.495","-0,74","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.496","2,83","0,00001","-2,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.497","5,60","0,00001","-0,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.498","9,44","0,00001","6,55","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.499","13,13","0,00001","10,48","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.500","16,57","0,00001","15,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.501","18,29","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.502","19,34","0,00001","19,97","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.503","23,70","0,00001","23,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.504","26,47","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.505","29,91","0,00001","31,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.506","30,57","0,00001","33,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.507","32,68","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.508","38,23","0,00001","41,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.509","42,99","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.510","42,99","0,00001","54,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.511","46,55","0,00001","58,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.512","52,23","0,00001","63,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.513","54,74","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.514","56,06","0,00001","74,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.515","56,06","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.516","61,61","0,00001","85,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.517","59,76","0,00001","70,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.518","56,59","0,00001","56,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.519","47,08","0,00001","34,37","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.520","45,89","0,00001","24,55","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.521","42,72","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.522","39,95","0,00001","9,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.523","35,46","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.524","31,49","0,00001","-4,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.525","29,78","0,00001","-6,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.526","26,87","0,00001","-6,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.527","23,57","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.528","18,55","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.529","14,98","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.530","10,36","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.531","6,66","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.532","2,30","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.533","-0,60","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.534","-2,72","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.535","-4,43","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.536","-8,00","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.537","-11,70","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.538","-13,68","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.539","-15,79","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.540","-22,00","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.541","-25,30","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.542","-26,62","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.543","-28,87","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.544","-31,25","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.545","-35,47","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.546","-38,78","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.547","-40,49","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.548","-42,48","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.549","-45,51","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.550","-50,14","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.551","-54,76","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.552","-56,74","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.553","-60,04","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.554","-62,02","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.555","-58,85","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.556","-54,76","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.557","-50,53","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.558","-47,89","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.559","-46,04","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.560","-42,08","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.561","-33,89","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.562","-31,51","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.563","-29,13","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.564","-24,78","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.565","-21,08","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.566","-16,85","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.567","-15,00","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.568","-12,62","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.569","-7,74","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.570","-3,91","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.571","-0,87","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.572","3,36","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.573","6,93","0,00001","1,97","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.574","10,49","0,00001","7,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.575","12,21","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.576","13,66","0,00001","12,44","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.577","17,62","0,00001","15,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.578","20,93","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.579","23,97","0,00001","24,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.580","24,63","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.581","26,87","0,00001","30,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.582","34,66","0,00001","37,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.583","36,91","0,00001","42,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.584","37,04","0,00001","45,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.585","40,61","0,00001","49,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.586","45,50","0,00001","53,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.587","48,80","0,00001","57,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.588","49,85","0,00001","62,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.589","50,25","0,00001","67,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.590","55,80","0,00001","72,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.591","59,50","0,00001","77,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.592","62,53","0,00001","83,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.593","53,82","0,00001","58,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.594","53,55","0,00001","46,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.595","50,12","0,00001","36,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:53.596","47,34","0,00001","27,83","0,00001","0,00","0,00001"
